IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,106.6,,,,,,107,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,106.8,,,,,,107,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,109.5,,,,,,109,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,109.8,,,,,,110,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,110,,,,,,110,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,111,,,,,,111,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,111.8,,,,,,112,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,112.4,,,,,,112,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,112.9,,,,,,113,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,114.1,,,,,,114,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,116.6,,,,,,117,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,117,,,,,,117,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,118.7,,,,,,119,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,125,,,,,,125,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,126,,,,,,126,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,125.9,,,,,,126,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,128.8,,,,,,129,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,131,,,,,,131,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,133.4,,,,,,133,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,134.1,,,,,,134,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,136.1,,,,,,136,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,137.4,,,,,,137,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,138.2,,,,,,138,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,138.4,,,,,,138,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,139.2,,,,,,139,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,139.4,,,,,,139,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,138.7,,,,,,139,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,141.3,,,,,,141,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,142,,,,,,142,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,141.6,,,,,,142,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,142.8,,,,,,143,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,143.5,,,,,,143,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,143.9,,,,,,144,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,146.5,,,,,,147,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,148.1,,,,,,148,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,148.9,,,,,,149,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,149.8,,,,,,150,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,150.2,,,,,,150,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,150.7,,,,,,151,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,151.4,,,,,,151,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,IDN,Indonesia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,152.5,,,,,,152,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,152.3,,,,,,152,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,153.4,,,,,,153,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,154.3,,,,,,154,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,156,,,,,,156,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,157.2,,,,,,157,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,158.9,,,,,,159,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,160.6,,,,,,161,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,162,,,,,,162,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,161.9,,,,,,162,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,163,,,,,,163,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,163.4,,,,,,163,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,165,,,,,,165,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,168,,,,,,168,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,173.2,,,,,,173,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,172.7,,,,,,173,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,175.9,,,,,,176,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,179.2,,,,,,179,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,179.8,,,,,,180,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,179.6,,,,,,180,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,180.2,,,,,,180,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,179.9,,,,,,180,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,179.7,,,,,,180,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,180.8,,,,,,181,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,182.4,,,,,,182,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,182.7,,,,,,183,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,184.7,,,,,,185,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,186.1,,,,,,186,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,188.1,,,,,,188,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,190,,,,,,190,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,193,,,,,,193,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,196.8,,,,,,197,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,198.2,,,,,,198,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,201,,,,,,201,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,204.4,,,,,,204,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,210.6,,,,,,211,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,211.4,,,,,,211,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,210.9,,,,,,211,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,218.4,,,,,,218,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,221.2,,,,,,221,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,223.8,,,,,,224,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,225.3,,,,,,225,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,227.2,,,,,,227,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,232.2,,,,,,232,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,233.1,,,,,,233,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,232.7,,,,,,233,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,232.6,,,,,,233,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,234.9,,,,,,235,,,EN,2024-10-31T00:00:00.000Z
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,236.4,,,,,,236,,,EN,2024-10-31T00:00:00.000Z
